1685107653.2062569	0.3432912826538086
1685107656.975161	0.371798038482666
1685107661.4860754	0.3570847511291504
1685107664.8662205	0.3631589412689209
1685107670.6614537	0.3446810245513916
1685107836.3182833	0.5307772159576416
1685107837.2749133	0.4994065761566162
1685107838.248105	0.5188920497894287
1685107839.2411485	0.511476993560791
1685107840.2220125	0.5089313983917236
1685108133.0294464	0.42121124267578125
1685108136.9221585	0.43913769721984863
1685108140.6031137	0.42897796630859375
1685108146.3341823	0.45084190368652344
1685108164.9859757	0.4346585273742676
1685108218.8368738	0.45241498947143555
1685108219.764218	0.43535923957824707
1685108220.761516	0.49146056175231934
1685108221.6351306	0.421062707901001
1685108222.5554757	0.4535179138183594
1685108380.3600028	0.42000699043273926
1685108383.1301153	0.4234898090362549
1685108385.5561156	0.4494447708129883
1685108388.1008604	0.45830798149108887
1685108390.5876348	0.444624662399292
1685108403.8318958	0.444782018661499
1685108406.573325	0.42983222007751465
1685108409.1123114	0.43395209312438965
1685108412.0977285	0.46665382385253906
1685108414.66097	0.4231710433959961
1685108426.3861473	0.461911678314209
1685108428.7270684	0.45093655586242676
1685108432.0748923	0.4318428039550781
1685108434.7179139	0.4456644058227539
1685108437.3943987	0.4685819149017334
1685108447.6156175	0.44513583183288574
1685108450.16282	0.45515871047973633
1685108452.5334582	0.42352795600891113
1685108455.0828295	0.43117260932922363
1685108457.4562402	0.4606618881225586
1685108468.9468746	0.4340500831604004
1685108471.0513446	0.4350097179412842
1685108473.8424385	0.47808265686035156
1685108476.0782402	0.4541127681732178
1685108478.591194	0.4468863010406494
1685108488.4411855	0.45093607902526855
1685108490.7392316	0.4341006278991699
1685108493.0111773	0.4465060234069824
1685108495.189432	0.4561631679534912
1685108497.908835	0.4132378101348877
1685108507.0530124	0.4364464282989502
1685108509.4052885	0.46022534370422363
1685108511.4170773	0.42774200439453125
1685108513.75718	0.45321106910705566
1685108516.1067474	0.43469905853271484
1685108525.7534916	0.4382131099700928
1685108527.9299893	0.45162153244018555
1685108530.165564	0.4666459560394287
1685108532.2462268	0.44522953033447266
1685108534.3859105	0.4328896999359131
1685108555.0511773	0.45648765563964844
1685108557.5490937	0.43312740325927734
1685108559.7322166	0.4317178726196289
1685108561.7344465	0.42556214332580566
1685108563.985141	0.4495220184326172
1685108577.334089	0.43898630142211914
1685108579.657365	0.45160460472106934
1685108581.7413642	0.4650702476501465
1685108583.6910403	0.4554426670074463
1685108585.701429	0.43645787239074707
1685108637.8018954	0.4474606513977051
1685108639.8917887	0.44804978370666504
1685108641.9689932	0.46762824058532715
1685108644.005429	0.43653297424316406
1685108645.9699075	0.4249551296234131
1685108671.500023	0.4538702964782715
1685108673.3820815	0.42853617668151855
1685108675.352161	0.47049927711486816
1685108677.3839605	0.44960570335388184
1685108680.087285	0.4195277690887451
1685108727.4514918	0.44624972343444824
1685108730.0474968	0.43375205993652344
1685108732.1374009	0.4539146423339844
1685108734.3460498	0.45154452323913574
1685108736.3929493	0.4225192070007324
1685108763.6311135	0.4319891929626465
1685108765.6557276	0.4370429515838623
1685108767.7072413	0.4485971927642822
1685108770.475155	0.46089887619018555
1685108772.7614102	0.42513060569763184
1685108819.4150786	0.427776575088501
1685108821.5985315	0.44310593605041504
1685108823.5402367	0.44574952125549316
1685108825.4692073	0.4383995532989502
1685108827.4741368	0.44405174255371094
1685108854.6941915	0.42568063735961914
1685108856.9766607	0.4654054641723633
1685108859.0842998	0.43837952613830566
1685108861.1511283	0.45671725273132324
1685108863.17232	0.43869948387145996
